"datetime";"hour";"depth";"T";"S";"Month";"Year";"year.month"
2009-10-29;09:00:00;0;NA;NA;"10";"2009";"2009-10"
2009-11-05;09:00:00;50;16.296;37.909;"11";"2009";"2009-11"
2009-11-05;09:00:00;0;18.967;38.055;"11";"2009";"2009-11"
2009-11-10;09:00:00;50;18.608;38.005;"11";"2009";"2009-11"
2009-11-10;09:00:00;0;18.585;38.006;"11";"2009";"2009-11"
2009-11-17;09:00:00;50;18.044;37.979;"11";"2009";"2009-11"
2009-11-17;09:00:00;0;18.098;37.987;"11";"2009";"2009-11"
2009-11-24;09:00:00;50;17.552;38.007;"11";"2009";"2009-11"
2009-11-24;09:00:00;0;17.591;37.989;"11";"2009";"2009-11"
2009-12-01;09:00:00;50;17.209;38.011;"12";"2009";"2009-12"
2009-12-01;09:00:00;0;17.049;37.901;"12";"2009";"2009-12"
2009-12-08;09:00:00;50;16.767;37.943;"12";"2009";"2009-12"
2009-12-08;09:00:00;0;16.744;37.917;"12";"2009";"2009-12"
2009-12-15;09:00:00;50;15.978;37.965;"12";"2009";"2009-12"
2009-12-15;09:00:00;0;15.988;37.971;"12";"2009";"2009-12"
2009-12-22;09:00:00;50;14.814;38.01;"12";"2009";"2009-12"
2009-12-22;09:00:00;0;14.512;37.862;"12";"2009";"2009-12"
2010-01-05;09:00:00;50;14.268;37.892;"01";"2010";"2010-01"
2010-01-05;09:00:00;0;14.215;37.854;"01";"2010";"2010-01"
2010-01-12;09:00:00;50;14.042;37.889;"01";"2010";"2010-01"
2010-01-12;09:00:00;0;13.997;37.878;"01";"2010";"2010-01"
2010-01-19;09:00:00;50;13.747;37.961;"01";"2010";"2010-01"
2010-01-19;09:00:00;0;13.634;37.867;"01";"2010";"2010-01"
2010-01-25;09:00:00;50;13.334;37.869;"01";"2010";"2010-01"
2010-01-25;09:00:00;0;13.067;37.715;"01";"2010";"2010-01"
2010-02-02;09:00:00;50;13.259;37.933;"02";"2010";"2010-02"
2010-02-02;09:00:00;0;13.217;37.941;"02";"2010";"2010-02"
2010-02-11;09:00:00;50;13.215;37.921;"02";"2010";"2010-02"
2010-02-11;09:00:00;0;13.201;37.918;"02";"2010";"2010-02"
2010-02-16;09:00:00;50;13.238;37.956;"02";"2010";"2010-02"
2010-02-16;09:00:00;0;13.203;37.957;"02";"2010";"2010-02"
2010-02-23;09:00:00;50;13.166;37.897;"02";"2010";"2010-02"
2010-02-23;09:00:00;0;12.901;37.28;"02";"2010";"2010-02"
2010-03-02;09:00:00;50;13.145;37.842;"03";"2010";"2010-03"
2010-03-02;09:00:00;0;13.136;37.812;"03";"2010";"2010-03"
2010-03-09;09:00:00;50;12.814;37.635;"03";"2010";"2010-03"
2010-03-09;09:00:00;0;12.514;37.502;"03";"2010";"2010-03"
2010-03-16;09:00:00;50;13.145;37.978;"03";"2010";"2010-03"
2010-03-16;09:00:00;0;13.151;37.916;"03";"2010";"2010-03"
2010-03-23;09:00:00;50;13.234;37.899;"03";"2010";"2010-03"
2010-03-23;09:00:00;0;13.267;37.863;"03";"2010";"2010-03"
2010-03-30;09:00:00;50;13.413;37.898;"03";"2010";"2010-03"
2010-03-30;09:00:00;0;13.818;37.836;"03";"2010";"2010-03"
2010-04-06;09:00:00;50;13.619;37.865;"04";"2010";"2010-04"
2010-04-06;09:00:00;0;13.939;37.721;"04";"2010";"2010-04"
2010-04-13;09:00:00;50;13.749;37.857;"04";"2010";"2010-04"
2010-04-13;09:00:00;0;13.865;37.743;"04";"2010";"2010-04"
2010-04-20;09:00:00;50;13.648;37.899;"04";"2010";"2010-04"
2010-04-20;09:00:00;0;14.78;37.793;"04";"2010";"2010-04"
2010-04-27;09:00:00;50;14.045;37.831;"04";"2010";"2010-04"
2010-04-27;09:00:00;0;15.163;37.78;"04";"2010";"2010-04"
2010-05-05;09:00:00;50;15.12;37.77;"05";"2010";"2010-05"
2010-05-05;09:00:00;0;15.987;37.61;"05";"2010";"2010-05"
2010-05-11;09:00:00;50;13.969;37.95;"05";"2010";"2010-05"
2010-05-11;09:00:00;0;16.34;37.7;"05";"2010";"2010-05"
2010-05-18;09:00:00;50;14.433;37.885;"05";"2010";"2010-05"
2010-05-18;09:00:00;0;16.66;37.63;"05";"2010";"2010-05"
2010-05-25;09:00:00;50;14.308;37.937;"05";"2010";"2010-05"
2010-05-25;09:00:00;0;18.057;37.485;"05";"2010";"2010-05"
2010-06-02;09:00:00;50;15.473;37.867;"06";"2010";"2010-06"
2010-06-02;09:00:00;0;20.115;37.367;"06";"2010";"2010-06"
2010-06-08;09:00:00;50;14.7;37.923;"06";"2010";"2010-06"
2010-06-08;09:00:00;0;21.465;37.458;"06";"2010";"2010-06"
2010-06-15;09:00:00;50;15.671;37.927;"06";"2010";"2010-06"
2010-06-15;09:00:00;0;21.384;37.645;"06";"2010";"2010-06"
2010-06-23;09:00:00;50;15.44;37.937;"06";"2010";"2010-06"
2010-06-23;09:00:00;0;21.83;37.54;"06";"2010";"2010-06"
2010-06-29;09:00:00;50;14.52;37.973;"06";"2010";"2010-06"
2010-06-29;09:00:00;0;23.564;37.259;"06";"2010";"2010-06"
2010-07-06;09:00:00;50;15.009;37.952;"07";"2010";"2010-07"
2010-07-06;09:00:00;0;24.749;37.624;"07";"2010";"2010-07"
2010-07-13;09:00:00;50;14.585;37.942;"07";"2010";"2010-07"
2010-07-13;09:00:00;0;24.624;37.469;"07";"2010";"2010-07"
2010-07-20;09:00:00;50;15.387;37.939;"07";"2010";"2010-07"
2010-07-20;09:00:00;0;27.343;37.798;"07";"2010";"2010-07"
2010-07-27;09:00:00;50;14.723;37.97;"07";"2010";"2010-07"
2010-07-27;09:00:00;0;25.327;38.01;"07";"2010";"2010-07"
2010-08-03;09:00:00;50;14.714;37.96;"08";"2010";"2010-08"
2010-08-03;09:00:00;0;25.354;37.98;"08";"2010";"2010-08"
2010-08-17;09:00:00;50;14.373;37.996;"08";"2010";"2010-08"
2010-08-17;09:00:00;0;21.214;37.907;"08";"2010";"2010-08"
2010-08-24;09:00:00;50;14.092;38.064;"08";"2010";"2010-08"
2010-08-24;09:00:00;0;24.575;37.965;"08";"2010";"2010-08"
2010-08-31;09:00:00;50;15.584;37.979;"08";"2010";"2010-08"
2010-08-31;09:00:00;0;23.919;38.06;"08";"2010";"2010-08"
2010-09-07;09:00:00;50;15.805;38.006;"09";"2010";"2010-09"
2010-09-07;09:00:00;0;23.625;38.091;"09";"2010";"2010-09"
2010-09-14;09:00:00;50;15.238;37.974;"09";"2010";"2010-09"
2010-09-14;09:00:00;0;22.968;38.02;"09";"2010";"2010-09"
2010-09-21;09:00:00;50;16.807;38.167;"09";"2010";"2010-09"
2010-09-21;09:00:00;0;22.328;38.016;"09";"2010";"2010-09"
2010-09-28;09:00:00;50;15.278;37.968;"09";"2010";"2010-09"
2010-09-28;09:00:00;0;22.244;38.151;"09";"2010";"2010-09"
2010-10-07;09:00:00;50;20.033;38.152;"10";"2010";"2010-10"
2010-10-07;09:00:00;0;20.84;38.109;"10";"2010";"2010-10"
2010-10-12;09:00:00;50;19.604;38.138;"10";"2010";"2010-10"
2010-10-12;09:00:00;0;19.787;38.144;"10";"2010";"2010-10"
2010-10-19;09:00:00;50;19.604;38.138;"10";"2010";"2010-10"
2010-10-19;09:00:00;0;19.787;38.144;"10";"2010";"2010-10"
2010-10-26;09:00:00;50;NA;NA;"10";"2010";"2010-10"
2010-10-26;09:00:00;0;NA;NA;"10";"2010";"2010-10"
2010-11-03;09:00:00;50;18.792;38.169;"11";"2010";"2010-11"
2010-11-03;09:00:00;0;18.047;36.899;"11";"2010";"2010-11"
2010-11-09;09:00:00;50;15.306;38.115;"11";"2010";"2010-11"
2010-11-09;09:00:00;0;18.319;38.034;"11";"2010";"2010-11"
2010-11-17;09:00:00;50;17.816;38.001;"11";"2010";"2010-11"
2010-11-17;09:00:00;0;17.824;38.003;"11";"2010";"2010-11"
2010-11-23;09:00:00;50;17.168;37.667;"11";"2010";"2010-11"
2010-11-23;09:00:00;0;17.076;37.617;"11";"2010";"2010-11"
2010-11-30;09:00:00;50;14.981;35.523;"11";"2010";"2010-11"
2010-11-30;09:00:00;0;15.061;35.473;"11";"2010";"2010-11"
2010-12-08;09:00:00;50;14.21;35.485;"12";"2010";"2010-12"
2010-12-08;09:00:00;0;14.204;35.468;"12";"2010";"2010-12"
2010-12-14;09:00:00;50;15.695;37.857;"12";"2010";"2010-12"
2010-12-14;09:00:00;0;15.166;37.658;"12";"2010";"2010-12"
2010-12-21;09:00:00;50;14.84;37.885;"12";"2010";"2010-12"
2010-12-21;09:00:00;0;14.731;37.824;"12";"2010";"2010-12"
2010-12-28;09:00:00;50;14.6;37.881;"12";"2010";"2010-12"
2010-12-28;09:00:00;0;14.064;37.532;"12";"2010";"2010-12"
2011-01-04;09:00:00;50;14.163;37.847;"01";"2011";"2011-01"
2011-01-04;09:00:00;0;14.085;37.73;"01";"2011";"2011-01"
2011-01-11;09:00:00;50;13.803;37.783;"01";"2011";"2011-01"
2011-01-11;09:00:00;0;13.616;37.661;"01";"2011";"2011-01"
2011-01-18;09:00:00;50;13.751;37.763;"01";"2011";"2011-01"
2011-01-18;09:00:00;0;13.317;37.496;"01";"2011";"2011-01"
2011-01-25;09:00:00;50;13.524;38.21;"01";"2011";"2011-01"
2011-01-25;09:00:00;0;13.157;37.849;"01";"2011";"2011-01"
2011-02-01;09:00:00;50;13.407;37.995;"02";"2011";"2011-02"
2011-02-01;09:00:00;0;13.386;37.993;"02";"2011";"2011-02"
2011-02-08;09:00:00;50;13.393;38.019;"02";"2011";"2011-02"
2011-02-08;09:00:00;0;13.352;38.001;"02";"2011";"2011-02"
2011-02-15;09:00:00;50;13.543;38.065;"02";"2011";"2011-02"
2011-02-15;09:00:00;0;13.448;37.926;"02";"2011";"2011-02"
2011-02-22;09:00:00;50;13.369;37.992;"02";"2011";"2011-02"
2011-02-22;09:00:00;0;13.104;37.89;"02";"2011";"2011-02"
2011-03-01;09:00:00;50;13.341;38.043;"03";"2011";"2011-03"
2011-03-01;09:00:00;0;13.35;38.046;"03";"2011";"2011-03"
2011-03-08;09:00:00;50;13.062;38.026;"03";"2011";"2011-03"
2011-03-08;09:00:00;0;13.076;38.026;"03";"2011";"2011-03"
2011-03-15;09:00:00;50;13.121;38.03;"03";"2011";"2011-03"
2011-03-15;09:00:00;0;13.126;38.024;"03";"2011";"2011-03"
2011-03-22;09:00:00;50;13.126;37.979;"03";"2011";"2011-03"
2011-03-22;09:00:00;0;13.721;37.233;"03";"2011";"2011-03"
2011-03-29;09:00:00;50;13.26;37.895;"03";"2011";"2011-03"
2011-03-29;09:00:00;0;13.599;37.419;"03";"2011";"2011-03"
2011-04-05;09:00:00;50;13.402;38.02;"04";"2011";"2011-04"
2011-04-05;09:00:00;0;15.12;37.169;"04";"2011";"2011-04"
2011-04-12;09:00:00;50;13.519;38.016;"04";"2011";"2011-04"
2011-04-12;09:00:00;0;16.586;37.131;"04";"2011";"2011-04"
2011-04-19;09:00:00;50;13.519;38.011;"04";"2011";"2011-04"
2011-04-19;09:00:00;0;15.73;37.625;"04";"2011";"2011-04"
2011-04-26;09:00:00;50;14.966;38.016;"04";"2011";"2011-04"
2011-04-26;09:00:00;0;15.843;37.777;"04";"2011";"2011-04"
2011-05-03;09:00:00;50;15.679;37.938;"05";"2011";"2011-05"
2011-05-03;09:00:00;0;16.735;37.783;"05";"2011";"2011-05"
2011-05-10;09:00:00;50;14.541;38.039;"05";"2011";"2011-05"
2011-05-10;09:00:00;0;17.866;37.802;"05";"2011";"2011-05"
2011-05-17;09:00:00;50;15.372;38.002;"05";"2011";"2011-05"
2011-05-17;09:00:00;0;18.55;37.8;"05";"2011";"2011-05"
2011-05-24;09:00:00;50;14.375;38.033;"05";"2011";"2011-05"
2011-05-24;09:00:00;0;20.268;37.698;"05";"2011";"2011-05"
2011-05-31;09:00:00;50;14.69;38.033;"05";"2011";"2011-05"
2011-05-31;09:00:00;0;19.954;37.927;"05";"2011";"2011-05"
2011-06-07;09:00:00;50;14.951;38.031;"06";"2011";"2011-06"
2011-06-07;09:00:00;0;20.38;37.775;"06";"2011";"2011-06"
2011-06-14;09:00:00;50;14.193;38.045;"06";"2011";"2011-06"
2011-06-14;09:00:00;0;21.242;37.921;"06";"2011";"2011-06"
2011-06-21;09:00:00;50;16.09;37.993;"06";"2011";"2011-06"
2011-06-21;09:00:00;0;21.68;37.908;"06";"2011";"2011-06"
2011-06-28;09:00:00;50;15.304;38.019;"06";"2011";"2011-06"
2011-06-28;09:00:00;0;24.238;37.826;"06";"2011";"2011-06"
2011-07-05;09:00:00;50;14.605;38.024;"07";"2011";"2011-07"
2011-07-05;09:00:00;0;24.498;37.838;"07";"2011";"2011-07"
2011-07-12;09:00:00;50;15.717;38.001;"07";"2011";"2011-07"
2011-07-12;09:00:00;0;25.266;37.982;"07";"2011";"2011-07"
2011-07-19;09:00:00;50;14.873;38.021;"07";"2011";"2011-07"
2011-07-19;09:00:00;0;20.264;38.012;"07";"2011";"2011-07"
2011-07-26;09:00:00;50;15.816;37.986;"07";"2011";"2011-07"
2011-07-26;09:00:00;0;23.582;38.034;"07";"2011";"2011-07"
2011-08-02;09:00:00;50;14.909;38;"08";"2011";"2011-08"
2011-08-02;09:00:00;0;23.82;37.994;"08";"2011";"2011-08"
2011-08-09;09:00:00;50;14.941;37.998;"08";"2011";"2011-08"
2011-08-09;09:00:00;0;21.724;38.028;"08";"2011";"2011-08"
2011-08-16;09:00:00;50;15.459;37.984;"08";"2011";"2011-08"
2011-08-16;09:00:00;0;24.181;38.112;"08";"2011";"2011-08"
2011-08-23;09:00:00;50;15.413;37.983;"08";"2011";"2011-08"
2011-08-23;09:00:00;0;25.909;38.113;"08";"2011";"2011-08"
2011-08-30;09:00:00;50;15.353;37.986;"08";"2011";"2011-08"
2011-08-30;09:00:00;0;24.461;38.192;"08";"2011";"2011-08"
2011-09-06;09:00:00;50;16.137;37.971;"09";"2011";"2011-09"
2011-09-06;09:00:00;0;24.484;38.248;"09";"2011";"2011-09"
2011-09-13;09:00:00;50;15.408;37.984;"09";"2011";"2011-09"
2011-09-13;09:00:00;0;25.153;38.253;"09";"2011";"2011-09"
2011-09-20;09:00:00;0;22.806;NA;"09";"2011";"2011-09"
2011-09-20;09:00:00;50;15.354;NA;"09";"2011";"2011-09"
2011-09-27;09:00:00;50;16.045;37.982;"09";"2011";"2011-09"
2011-09-27;09:00:00;0;22.877;38.212;"09";"2011";"2011-09"
2011-10-04;09:00:00;50;15.53;37.977;"10";"2011";"2011-10"
2011-10-04;09:00:00;0;21.195;38.223;"10";"2011";"2011-10"
2011-10-11;09:00:00;50;NA;37.975;"10";"2011";"2011-10"
2011-10-11;09:00:00;0;NA;38.198;"10";"2011";"2011-10"
2011-10-18;09:00:00;50;18.902;NA;"10";"2011";"2011-10"
2011-10-18;09:00:00;0;19.124;NA;"10";"2011";"2011-10"
2011-10-26;09:00:00;50;18.875;38.242;"10";"2011";"2011-10"
2011-10-26;09:00:00;0;19.387;38.175;"10";"2011";"2011-10"
2011-11-02;09:00:00;50;18.827;38.23;"11";"2011";"2011-11"
2011-11-02;09:00:00;0;18.451;38.225;"11";"2011";"2011-11"
2011-11-10;09:00:00;50;18.538;38.093;"11";"2011";"2011-11"
2011-11-10;09:00:00;0;18.607;37.846;"11";"2011";"2011-11"
2011-11-15;09:00:00;50;18.135;38.082;"11";"2011";"2011-11"
2011-11-15;09:00:00;0;18.117;38.065;"11";"2011";"2011-11"
2011-11-22;09:00:00;50;17.806;38.139;"11";"2011";"2011-11"
2011-11-22;09:00:00;0;17.81;38.134;"11";"2011";"2011-11"
2011-11-29;09:00:00;50;NA;38.084;"11";"2011";"2011-11"
2011-11-29;09:00:00;0;NA;38.081;"11";"2011";"2011-11"
2011-12-06;09:00:00;50;17.278;NA;"12";"2011";"2011-12"
2011-12-06;09:00:00;0;17.283;NA;"12";"2011";"2011-12"
2011-12-13;09:00:00;50;15.095;38.098;"12";"2011";"2011-12"
2011-12-13;09:00:00;0;15.341;38.098;"12";"2011";"2011-12"
2011-12-19;09:00:00;50;15.095;38.052;"12";"2011";"2011-12"
2011-12-19;09:00:00;0;15.341;38.08;"12";"2011";"2011-12"
2012-01-03;09:00:00;50;NA;NA;"01";"2012";"2012-01"
2012-01-03;09:00:00;0;NA;NA;"01";"2012";"2012-01"
2012-01-10;09:00:00;50;15.123;38.089;"01";"2012";"2012-01"
2012-01-10;09:00:00;0;15.11;38.088;"01";"2012";"2012-01"
2012-01-17;09:00:00;50;14.818;38.103;"01";"2012";"2012-01"
2012-01-17;09:00:00;0;14.801;38.102;"01";"2012";"2012-01"
2012-01-24;09:00:00;50;14.57;38.111;"01";"2012";"2012-01"
2012-01-24;09:00:00;0;14.557;38.111;"01";"2012";"2012-01"
2012-01-31;09:00:00;50;14.37;38.109;"01";"2012";"2012-01"
2012-01-31;09:00:00;0;14.365;38.088;"01";"2012";"2012-01"
2012-02-07;09:00:00;50;13.579;38.154;"02";"2012";"2012-02"
2012-02-07;09:00:00;0;NA;NA;"02";"2012";"2012-02"
2012-02-14;09:00:00;50;13.166;38.213;"02";"2012";"2012-02"
2012-02-14;09:00:00;0;13.15;38.216;"02";"2012";"2012-02"
2012-02-21;09:00:00;50;13.413;38.162;"02";"2012";"2012-02"
2012-02-21;09:00:00;0;13.407;38.15;"02";"2012";"2012-02"
2012-02-28;09:00:00;50;13.368;38.176;"02";"2012";"2012-02"
2012-02-28;09:00:00;0;13.469;38.172;"02";"2012";"2012-02"
2012-03-06;09:00:00;50;13.416;38.177;"03";"2012";"2012-03"
2012-03-06;09:00:00;0;13.389;38.125;"03";"2012";"2012-03"
2012-03-13;09:00:00;50;NA;NA;"03";"2012";"2012-03"
2012-03-13;09:00:00;0;NA;NA;"03";"2012";"2012-03"
2012-03-20;09:00:00;50;13.446;38.151;"03";"2012";"2012-03"
2012-03-20;09:00:00;0;13.467;38.15;"03";"2012";"2012-03"
2012-03-27;09:00:00;50;13.509;38.158;"03";"2012";"2012-03"
2012-03-27;09:00:00;0;14.279;38.139;"03";"2012";"2012-03"
2012-04-03;09:00:00;50;13.945;38.14;"04";"2012";"2012-04"
2012-04-03;09:00:00;0;15.237;38.13;"04";"2012";"2012-04"
2012-04-10;09:00:00;50;13.614;38.146;"04";"2012";"2012-04"
2012-04-10;09:00:00;0;14.547;38.157;"04";"2012";"2012-04"
2012-04-17;09:00:00;50;14.38;38.1;"04";"2012";"2012-04"
2012-04-17;09:00:00;0;14.794;38.034;"04";"2012";"2012-04"
2012-04-25;09:00:00;50;13.311;38.194;"04";"2012";"2012-04"
2012-04-25;09:00:00;0;13.792;38.088;"04";"2012";"2012-04"
2012-05-02;09:00:00;50;14.323;38.133;"05";"2012";"2012-05"
2012-05-02;09:00:00;0;15.172;37.886;"05";"2012";"2012-05"
2012-05-09;09:00:00;50;14.373;38.165;"05";"2012";"2012-05"
2012-05-09;09:00:00;0;16.736;37.635;"05";"2012";"2012-05"
2012-05-15;09:00:00;50;15.885;38.11;"05";"2012";"2012-05"
2012-05-15;09:00:00;0;17.448;38.018;"05";"2012";"2012-05"
2012-05-22;09:00:00;50;16.091;38.178;"05";"2012";"2012-05"
2012-05-22;09:00:00;0;16.697;37.991;"05";"2012";"2012-05"
2012-05-29;09:00:00;50;14.994;38.158;"05";"2012";"2012-05"
2012-05-29;09:00:00;0;18.98;37.944;"05";"2012";"2012-05"
2012-06-05;09:00:00;50;15.102;38.143;"06";"2012";"2012-06"
2012-06-05;09:00:00;0;20.658;37.757;"06";"2012";"2012-06"
2012-06-13;09:00:00;50;14.436;38.148;"06";"2012";"2012-06"
2012-06-13;09:00:00;0;16.194;38.122;"06";"2012";"2012-06"
2012-06-19;09:00:00;50;14.655;38.125;"06";"2012";"2012-06"
2012-06-19;09:00:00;0;23.218;37.969;"06";"2012";"2012-06"
2012-06-26;09:00:00;50;15.231;38.123;"06";"2012";"2012-06"
2012-06-26;09:00:00;0;23.845;37.988;"06";"2012";"2012-06"
2012-07-03;09:00:00;50;14.786;38.121;"07";"2012";"2012-07"
2012-07-03;09:00:00;0;25.579;37.967;"07";"2012";"2012-07"
2012-07-10;09:00:00;50;14.835;38.106;"07";"2012";"2012-07"
2012-07-10;09:00:00;0;26.106;38.159;"07";"2012";"2012-07"
2012-07-17;09:00:00;50;15.507;38.094;"07";"2012";"2012-07"
2012-07-17;09:00:00;0;21.934;38.115;"07";"2012";"2012-07"
2012-07-24;09:00:00;50;16.278;38.023;"07";"2012";"2012-07"
2012-07-24;09:00:00;0;23.033;38.206;"07";"2012";"2012-07"
2012-07-31;09:00:00;50;14.953;38.127;"07";"2012";"2012-07"
2012-07-31;09:00:00;0;23.303;38.23;"07";"2012";"2012-07"
2012-08-07;09:00:00;50;14.39;38.139;"08";"2012";"2012-08"
2012-08-07;09:00:00;0;25.273;38.309;"08";"2012";"2012-08"
2012-08-21;09:00:00;50;14.879;38.123;"08";"2012";"2012-08"
2012-08-21;09:00:00;0;26.736;38.373;"08";"2012";"2012-08"
2012-08-28;09:00:00;50;16.122;38.095;"08";"2012";"2012-08"
2012-08-28;09:00:00;0;25.877;38.35;"08";"2012";"2012-08"
2012-09-05;09:00:00;50;17.687;38.096;"09";"2012";"2012-09"
2012-09-05;09:00:00;0;24.259;38.393;"09";"2012";"2012-09"
2012-09-11;09:00:00;50;14.515;38.124;"09";"2012";"2012-09"
2012-09-11;09:00:00;0;24.023;38.347;"09";"2012";"2012-09"
2012-09-18;09:00:00;50;14.834;38.107;"09";"2012";"2012-09"
2012-09-18;09:00:00;0;23.035;38.381;"09";"2012";"2012-09"
2012-09-25;09:00:00;50;14.351;38.122;"09";"2012";"2012-09"
2012-09-25;09:00:00;0;22.314;38.353;"09";"2012";"2012-09"
2012-10-02;09:00:00;50;19.319;38.144;"10";"2012";"2012-10"
2012-10-02;09:00:00;0;21.854;38.232;"10";"2012";"2012-10"
2012-10-09;09:00:00;50;19.751;38.194;"10";"2012";"2012-10"
2012-10-09;09:00:00;0;22.017;38.318;"10";"2012";"2012-10"
2012-10-16;09:00:00;50;15.253;38.078;"10";"2012";"2012-10"
2012-10-16;09:00:00;0;21.468;38.219;"10";"2012";"2012-10"
2012-10-23;09:00:00;50;18.862;38.209;"10";"2012";"2012-10"
2012-10-23;09:00:00;0;20.78;38.279;"10";"2012";"2012-10"
2012-10-30;09:00:00;50;20.001;38.242;"10";"2012";"2012-10"
2012-10-30;09:00:00;0;20.021;38.243;"10";"2012";"2012-10"
2012-11-07;09:00:00;50;NA;NA;"11";"2012";"2012-11"
2012-11-07;09:00:00;0;NA;NA;"11";"2012";"2012-11"
2012-11-13;09:00:00;50;18.137;38.098;"11";"2012";"2012-11"
2012-11-13;09:00:00;0;18.051;38.017;"11";"2012";"2012-11"
2012-11-20;09:00:00;50;17.38;38.147;"11";"2012";"2012-11"
2012-11-20;09:00:00;0;17.464;38.082;"11";"2012";"2012-11"
2012-11-27;09:00:00;50;17.305;38.146;"11";"2012";"2012-11"
2012-11-27;09:00:00;0;17.47;38.118;"11";"2012";"2012-11"
2012-12-05;09:00:00;50;16.901;38.121;"12";"2012";"2012-12"
2012-12-05;09:00:00;0;16.916;38.113;"12";"2012";"2012-12"
2012-12-11;09:00:00;50;16.32;38.123;"12";"2012";"2012-12"
2012-12-11;09:00:00;0;16.322;38.124;"12";"2012";"2012-12"
2012-12-18;09:00:00;50;15.815;38.092;"12";"2012";"2012-12"
2012-12-18;09:00:00;0;15.81;38.094;"12";"2012";"2012-12"
2012-12-28;09:00:00;50;14.821;37.975;"12";"2012";"2012-12"
2012-12-28;09:00:00;0;NA;NA;"12";"2012";"2012-12"
2013-01-04;09:00:00;50;14.526;37.916;"01";"2013";"2013-01"
2013-01-04;09:00:00;0;14.523;37.914;"01";"2013";"2013-01"
2013-01-08;09:00:00;50;14.411;38.019;"01";"2013";"2013-01"
2013-01-08;09:00:00;0;14.391;37.993;"01";"2013";"2013-01"
2013-01-15;09:00:00;50;14.192;38.016;"01";"2013";"2013-01"
2013-01-15;09:00:00;0;14.171;38.021;"01";"2013";"2013-01"
2013-01-22;09:00:00;0;13.705;38.033;"01";"2013";"2013-01"
2013-01-22;09:00:00;50;13.725;38.036;"01";"2013";"2013-01"
2013-01-29;09:00:00;50;13.484;38.035;"01";"2013";"2013-01"
2013-01-29;09:00:00;0;13.445;38.025;"01";"2013";"2013-01"
2013-02-05;09:00:00;50;13.701;38.148;"02";"2013";"2013-02"
2013-02-05;09:00:00;0;13.219;37.961;"02";"2013";"2013-02"
2013-02-12;09:00:00;50;13.448;38.114;"02";"2013";"2013-02"
2013-02-12;09:00:00;0;13.46;38.112;"02";"2013";"2013-02"
2013-02-19;09:00:00;50;13.283;38.109;"02";"2013";"2013-02"
2013-02-19;09:00:00;0;13.265;38.107;"02";"2013";"2013-02"
2013-02-25;09:00:00;50;13.185;38.163;"02";"2013";"2013-02"
2013-02-25;09:00:00;0;13.125;38.147;"02";"2013";"2013-02"
2013-03-07;09:00:00;50;13.224;38.211;"03";"2013";"2013-03"
2013-03-07;09:00:00;0;13.095;37.963;"03";"2013";"2013-03"
2013-03-12;09:00:00;50;13.235;38.107;"03";"2013";"2013-03"
2013-03-12;09:00:00;0;13.284;37.396;"03";"2013";"2013-03"
2013-03-20;09:00:00;50;13.269;38.133;"03";"2013";"2013-03"
2013-03-20;09:00:00;0;12.938;37.793;"03";"2013";"2013-03"
2013-03-26;09:00:00;50;13.193;37.811;"03";"2013";"2013-03"
2013-03-26;09:00:00;0;12.998;37.537;"03";"2013";"2013-03"
2013-04-02;09:00:00;50;13.269;38.002;"04";"2013";"2013-04"
2013-04-02;09:00:00;0;13.057;37.629;"04";"2013";"2013-04"
2013-04-09;09:00:00;50;13.451;37.925;"04";"2013";"2013-04"
2013-04-09;09:00:00;0;13.564;37.649;"04";"2013";"2013-04"
2013-04-16;09:00:00;50;13.536;37.993;"04";"2013";"2013-04"
2013-04-16;09:00:00;0;14.678;37.688;"04";"2013";"2013-04"
2013-04-26;09:00:00;50;14.274;37.958;"04";"2013";"2013-04"
2013-04-26;09:00:00;0;16.071;37.234;"04";"2013";"2013-04"
2013-04-30;09:00:00;50;14.701;37.998;"04";"2013";"2013-04"
2013-04-30;09:00:00;0;15.578;37.475;"04";"2013";"2013-04"
2013-05-07;09:00:00;50;13.999;38.184;"05";"2013";"2013-05"
2013-05-07;09:00:00;0;17.842;37.092;"05";"2013";"2013-05"
2013-05-14;09:00:00;50;14.282;38.147;"05";"2013";"2013-05"
2013-05-14;09:00:00;0;18.851;37.501;"05";"2013";"2013-05"
2013-05-21;09:00:00;50;13.986;38.194;"05";"2013";"2013-05"
2013-05-21;09:00:00;0;16.597;37.45;"05";"2013";"2013-05"
2013-05-28;09:00:00;50;14.314;38.144;"05";"2013";"2013-05"
2013-05-28;09:00:00;0;16.982;37.55;"05";"2013";"2013-05"
2013-06-04;09:00:00;50;14.053;38.168;"06";"2013";"2013-06"
2013-06-04;09:00:00;0;18.556;37.798;"06";"2013";"2013-06"
2013-06-11;09:00:00;50;14.055;38.18;"06";"2013";"2013-06"
2013-06-11;09:00:00;0;18.161;37.814;"06";"2013";"2013-06"
2013-06-18;09:00:00;50;15.098;38.13;"06";"2013";"2013-06"
2013-06-18;09:00:00;0;20.86;37.678;"06";"2013";"2013-06"
2013-06-25;09:00:00;50;15.453;38.19;"06";"2013";"2013-06"
2013-06-25;09:00:00;0;21.818;37.955;"06";"2013";"2013-06"
2013-07-02;09:00:00;50;15.428;38.161;"07";"2013";"2013-07"
2013-07-02;09:00:00;0;22.018;38.013;"07";"2013";"2013-07"
2013-07-09;09:00:00;50;15.547;38.145;"07";"2013";"2013-07"
