"datetime";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2_w";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month";"impute_temp";"impute_sal";"impute_pco2_w";"impute_ta";"impute_dic";"impute_Pt";"impute_Sit"
2015-02-03;50;14.4457;38.049;2552.11032;2256.15114;0.21;0.779;0.2;NA;NA;NA;NA;0.138072050015823;1.03359569835789;1;2;5;1;5;8.1194799357006;1.32656178894422e-05;354.222245738775;355.515602247918;354.140859213983;355.434042734395;356.622732075156;364.420284089797;0.00203379955756828;0.00020908596454227;3.11412346515561;4.83677783169216;8.06464244737728;2548.82367894031;2253.24563904439;"2015-02";2015;"02";14.4457;38.049;355.515602247918;2552.11032;2256.15114;0.138072050015823;1.03359569835789
2015-02-10;50;13.981;38.012;2556.61122;2262.35238;0.193;0.716;0.19;NA;NA;NA;NA;0.0437521330662678;0.841985494119731;1;2;6;1;5;8.12387827799183;1.33277210375557e-05;350.783093313415;352.071504541748;350.703568458401;351.991808889726;353.16413358482;360.932371840973;0.00204099092921903;0.0002080337297434;3.09611873594565;4.8136110219025;8.06182527801291;2555.80412396085;2261.63817846996;"2015-02";2015;"02";13.981;38.012;352.071504541748;2556.61122;2262.35238;0.0437521330662678;0.841985494119731
2015-02-17;50;13.8852;38.003;2552.46039;2256.50121;0.237;0.606;0.29;NA;NA;NA;NA;0.0466683212947924;0.832251729757131;1;2;7;1;5;8.12883155936739;1.31649035232806e-05;345.4610046416;346.731414422595;345.382909037571;346.653150735048;347.806705001382;355.466508625304;0.00203440913886841;0.0002089271676083;3.10897591908721;4.83458553820052;8.06526679680494;2552.25889587664;2256.32307923059;"2015-02";2015;"02";13.8852;38.003;346.731414422595;2552.46039;2256.50121;0.0466683212947924;0.832251729757131
2015-02-24;50;13.8564;37.966;2548.95969;2256.70125;0.261;0.531;0.31;NA;NA;NA;NA;0.0563921198923127;0.841992686667979;1;2;8;1;5;8.1240047921304;1.33405908007952e-05;349.688105544415;350.974539546364;349.609143534148;350.895407471797;352.062747235173;359.819198884311;0.00203688456539683;0.00020647609380236;3.07307716458054;4.77914359876024;8.06002895325486;2551.24238055102;2258.72221197914;"2015-02";2015;"02";13.8564;37.966;350.974539546364;2548.95969;2256.70125;0.0563921198923127;0.841992686667979
2015-03-03;50;13.9183;38.067;2555.06091;2263.20255;0.271;0.803;0.09;NA;NA;NA;NA;0.0515274788854624;0.925550186772835;1;3;9;1;5;8.12040952384325;1.34656548214898e-05;353.840563831514;355.141250740664;353.760457170042;355.060971798013;356.24288392025;364.0852050413;0.00204337427731027;0.00020636261786823;3.06970631361113;4.77302922093671;8.0574108159261;2550.56386318859;2259.21918984948;"2015-03";2015;"03";13.9183;38.067;355.141250740664;2555.06091;2263.20255;0.0515274788854624;0.925550186772835
2015-03-10;50;13.8679;38.0274;2553.71064;2262.65244;0.258;0.473;0.25;NA;NA;NA;NA;0.0291670594851426;0.743760016871135;1;3;10;1;5;8.12053906737173;1.3480966619316e-05;353.615093238643;354.91578834084;353.535179443714;354.835702481632;356.016305549883;363.858731211647;0.00204332736503743;0.00020584410834324;3.06248581522342;4.76239943936245;8.05676128971829;2551.87060698339;2261.0221240474;"2015-03";2015;"03";13.8679;38.0274;354.91578834084;2553.71064;2262.65244;0.0291670594851426;0.743760016871135
2015-03-17;50;13.7847;38.0095;2554.86087;2266.05312;0.291;0.53;0.22;NA;NA;NA;NA;0.0534727351132198;0.7651462278928;1;3;11;1;5;8.11807961812295;1.36172879202938e-05;356.240568249331;357.552318487833;356.160268327265;357.471845346274;358.660312572428;366.569486428832;0.00204802029650972;0.00020441553556998;3.04106948179625;4.72995398066282;8.05303045907641;2554.22231442139;2265.48674831292;"2015-03";2015;"03";13.7847;38.0095;357.552318487833;2554.86087;2266.05312;0.0534727351132198;0.7651462278928
2015-03-24;50;13.7897;37.9822;2556.56121;2269.35378;0.294;0.528;0.19;NA;NA;NA;NA;0.035001091724226;0.665992995308189;1;3;12;1;5;8.1154445585389;1.37283562068644e-05;359.146331471596;360.468701041953;359.065381998427;360.387576962206;361.585770377742;369.558968053748;0.00205211924915265;0.00020350617464048;3.02812501518922;4.70984226652524;8.0504897325115;2557.75931831226;2270.41729125748;"2015-03";2015;"03";13.7897;37.9822;360.468701041953;2556.56121;2269.35378;0.035001091724226;0.665992995308189
2015-03-31;50;13.8616;37.974;2555.31096;2266.50321;0.227;0.402;0.25;NA;NA;NA;NA;0.0262513744615598;0.579474784410727;1;3;13;1;5;8.11729293448145;1.36222370097566e-05;357.143982697235;358.457768920659;357.06331980639;358.376932319184;359.569211236512;367.490576014758;0.00204835081603063;0.0002045301569596;3.0439854398609;4.73382923186005;8.05343829647943;2557.0605277295;2268.05503713067;"2015-03";2015;"03";13.8616;37.974;358.457768920659;2555.31096;2266.50321;0.0262513744615598;0.579474784410727
2015-04-07;50;14.1397;37.9537;2551.86027;2267.50341;0.091;0.319;0.37;NA;NA;NA;NA;0.0311150332152868;0.661194455824844;2;4;14;1;5;8.10615102874108;1.39093905349995e-05;367.758872163053;369.106925767595;367.675156060714;369.023030483137;370.253756758441;378.38142011535;0.0020518383648891;0.00020175565457589;3.00487622603065;4.67035595189832;8.04666940173987;2554.97330326161;2270.26955422001;"2015-04";2015;"04";14.1397;37.9537;369.106925767595;2551.86027;2267.50341;0.0311150332152868;0.661194455824844
2015-04-14;50;14.2608;37.8928;2545.10892;2255.451;0.035;0.146;0.29;NA;NA;NA;NA;0.0272275999283518;0.561083041380679;2;4;15;1;5;8.11479867161302;1.3502639109767e-05;358.207669580703;359.518671120301;358.125885229234;359.436712190694;360.636731222168;368.540866824395;0.00203694092316091;0.00020500743772932;3.05535486673487;4.74776948546198;8.05713771557949;2552.30911835494;2261.83174640037;"2015-04";2015;"04";14.2608;37.8928;359.518671120301;2545.10892;2255.451;0.0272275999283518;0.561083041380679
2015-04-21;50;14.4471;37.8882;2546.30916;2255.00091;0.057;0.18;0.16;NA;NA;NA;NA;0.0243114063803187;0.629179197122648;2;4;16;1;5;8.1145695676456;1.34403062073962e-05;358.578372783869;359.887617581094;358.496079712847;359.80514957493;361.008367767116;368.901708065052;0.00203536550910426;0.00020619509468833;3.07441185648863;4.77551232492889;8.05978680616909;2553.82277542876;2261.65493689328;"2015-04";2015;"04";14.4471;37.8882;359.887617581094;2546.30916;2255.00091;0.0243114063803187;0.629179197122648
2015-04-28;50;14.7668;37.9468;2554.41078;2262.50241;0.036;0.124;NA;NA;NA;NA;NA;0.0330643330143445;0.993874951195885;2;4;17;1;5;8.10884230025201;1.35554289593737e-05;365.300577734831;366.628956018595;365.215973220188;366.544172943733;367.77336929276;375.781711263523;0.00204200328983311;0.00020694369120751;3.08657448158307;4.79096402910767;8.05902141665156;2557.99196875626;2265.67435409573;"2015-04";2015;"04";14.7668;37.9468;366.628956018595;2554.41078;2262.50241;0.0330643330143445;0.993874951195885
2015-05-05;50;14.9025;37.934;2552.0103;2260.90209;0.061;0.133;0.14;NA;NA;NA;NA;0.0282030345422534;0.953068063841668;2;5;18;1;5;8.10588272641834;1.35982554476881e-05;367.936525066663;369.272184129488;367.851009573979;369.186488699978;370.425982586004;378.478067876975;0.00204086278114153;0.00020644105341078;3.08030308208552;4.77986187731392;8.05817238606366;2556.45045078294;2264.83575209574;"2015-05";2015;"05";14.9025;37.934;369.272184129488;2552.0103;2260.90209;0.0282030345422534;0.953068063841668
2015-05-12;50;14.5957;37.9451;2551.81026;2264.80287;0.159;0.293;0.22;NA;NA;NA;NA;0.040842718066266;1.01912306032016;2;5;19;1;5;8.10363204990898;1.38105022123942e-05;370.243341494968;371.592637611613;370.15798854788;371.507103828842;372.751086902025;380.885727881945;0.00204733479521745;0.00020365757257015;3.03642167975652;4.71485366928796;8.05120164802626;2555.502288306;2268.07964822863;"2015-05";2015;"05";14.5957;37.9451;371.592637611613;2551.81026;2264.80287;0.040842718066266;1.01912306032016
2015-05-19;50;14.599;37.9351;2551.71024;2263.30257;0.059;0.239;0.34;NA;NA;NA;NA;0.0359807857825062;0.907299273921035;2;5;20;1;5;8.10607611574897;1.3717341189295e-05;367.762068728175;369.102262198124;367.67728633029;369.017300186659;370.252979226588;378.332738176537;0.00204502698657487;0.00020455824223583;3.05007875024505;4.73605333057992;8.05368297513705;2556.07574831752;2267.17466567901;"2015-05";2015;"05";14.599;37.9351;369.102262198124;2551.71024;2263.30257;0.0359807857825062;0.907299273921035
2015-05-26;50;15.3745;37.9122;2554.11072;2255.90109;0.017;0.031;0.02;NA;NA;NA;NA;0.0476591341117245;0.974580660815264;2;5;21;1;5;8.11029008316453;1.32534744342969e-05;363.69524364814;365.007604004929;363.609689055623;364.921871298328;366.151965520804;374.063081622355;0.00203137448773242;0.00021127312783328;3.15637681576684;4.89290910322099;8.06983790379065;2560.02572681089;2261.12547992467;"2015-05";2015;"05";15.3745;37.9122;365.007604004929;2554.11072;2255.90109;0.0476591341117245;0.974580660815264
2015-06-02;50;14.9601;37.9557;2544.10872;2249.59983;0.014;0.06;0.21;NA;NA;NA;NA;0.0466807107844645;0.87234578278468;2;6;22;1;5;8.11141168840258;1.33214724049945e-05;361.11914176816;362.429082770226;361.035070429045;362.34483476919;363.561982762841;371.458962241368;0.00202795748090384;0.00020832087669115;3.10830715647519;4.82265470759747;8.06456705576691;2547.0780768106;2252.22545072282;"2015-06";2015;"06";14.9601;37.9557;362.429082770226;2544.10872;2249.59983;0.0466807107844645;0.87234578278468
2015-06-09;50;14.5802;38.0051;2548.80966;2258.9517;0.045;0.306;0.25;NA;NA;NA;NA;0.0350063481825837;1.07061081525068;2;6;23;1;5;8.1083595055164;1.36120419125007e-05;364.873698631001;366.203680570042;364.789582402189;366.119386075629;367.345207764137;375.363423923328;0.00204004519285111;0.00020529446523638;3.059477277119;4.75065273377086;8.05566549221522;2548.46762881824;2258.64856558725;"2015-06";2015;"06";14.5802;38.0051;366.203680570042;2548.80966;2258.9517;0.0350063481825837;1.07061081525068
2015-06-16;50;14.6451;37.9789;2552.31036;2263.60263;0.024;0.188;0.17;NA;NA;NA;NA;0.0320902334642036;0.966596729194495;2;6;24;1;5;8.10528443106705;1.37242424092059e-05;368.553269929396;369.895559462454;368.468171732689;369.810281175269;371.049138146499;379.141482442142;0.00204512830275188;0.0002047500848389;3.05235099539338;4.73899704610075;8.05360671362656;2553.72835126873;2264.86022343986;"2015-06";2015;"06";14.6451;37.9789;369.895559462454;2552.31036;2263.60263;0.0320902334642036;0.966596729194495
2015-06-22;50;15.1121;37.9626;2545.30896;2245.09893;0.022;0.085;0.12;NA;NA;NA;NA;0.0282037232003093;0.950173709196628;2;6;25;1;5;8.11825286769488;1.30150184635401e-05;354.446469830605;355.729714114572;354.363620183519;355.646690972575;356.842904033674;364.578780352914;0.0020200187088192;0.00021206520271725;3.16514729779486;4.90919742151856;8.07372111451402;2547.81654786553;2247.31075690285;"2015-06";2015;"06";15.1121;37.9626;355.729714114572;2545.30896;2245.09893;0.0282037232003093;0.950173709196628
2015-06-30;50;15.701;37.9574;2548.70964;2251.50021;NA;NA;0.11;NA;NA;NA;NA;NA;NA;2;6;26;1;5;8.10382346063428;1.33187666216918e-05;369.164410068397;370.491006771903;369.076834918259;370.403250648609;371.655247387168;379.65182768904;0.00202755390752596;0.00021062753585233;3.14825455177078;4.87664238158646;8.06843338549127;2551.57008435773;2254.02709300426;"2015-06";2015;"06";15.701;37.9574;370.491006771903;2548.70964;2251.50021;0.0315378377684324;0.9498900311921
2015-07-07;50;14.9022;37.9812;2552.76045;2255.30097;NA;NA;0.19;NA;NA;NA;NA;NA;NA;3;7;27;1;5;8.1157602821964;1.32248004680727e-05;357.923016359128;359.222315570187;357.839801189461;359.13892531531;360.344725036689;368.177612426927;0.00203158392815236;0.00021049224137956;3.13974055700496;4.87196773493305;8.06799506732115;2554.02401977821;2256.41730277084;"2015-07";2015;"07";14.9022;37.9812;359.222315570187;2552.76045;2255.30097;0.0348719523365554;0.949606353187572
2015-07-15;50;14.75;37.9773;2545.509;2261.40219;NA;NA;0.17;NA;NA;NA;NA;NA;NA;3;7;28;1;5;8.09680615726662;1.39608962239891e-05;376.1001186502;377.46807724951;376.013033156967;377.380807888611;378.646163491486;386.893142086779;0.00204573218745349;0.00020170910632251;3.00776288474445;4.66872226667312;8.0467971043212;2547.03051559748;2262.75388771714;"2015-07";2015;"07";14.75;37.9773;377.46807724951;2545.509;2261.40219;0.0382060669046785;0.949322675183044
2015-07-21;50;15.2751;37.9529;2547.15933;2249.54982;NA;NA;0.13;NA;NA;NA;NA;NA;NA;3;7;29;1;5;8.11130037853846;1.32093158323947e-05;361.486095530954;362.792128713731;361.401251520462;362.707107678691;363.928739202576;371.801820713136;0.00202572630536111;0.00021061419880648;3.14490932789718;4.87608899708317;8.06931448290936;2550.32038500352;2252.34153806429;"2015-07";2015;"07";15.2751;37.9529;362.792128713731;2547.15933;2249.54982;0.0415401814728015;0.949038997178516
2015-07-28;50;15.2965;37.9379;2541.55821;2244.64884;NA;NA;0.47;NA;NA;NA;NA;NA;NA;3;7;30;1;5;8.11072825184913;1.31933699301956e-05;361.251525441464;362.556356088308;361.166698899593;362.471352641761;363.692402355797;371.558211666967;0.00202145439960889;0.00021000107046091;3.13623570296887;4.8624528873081;8.06907792152725;2545.71844988784;2248.32307323284;"2015-07";2015;"07";15.2965;37.9379;362.556356088308;2541.55821;2244.64884;0.0448742960409246;0.948755319173988
2015-08-04;50;15.1202;37.9662;2547.80946;2248.99971;NA;NA;0.23;NA;NA;NA;NA;NA;NA;3;8;31;1;5;8.1154192148375;1.31230143551309e-05;357.48197491672;358.776080118294;357.398396147816;358.692326358366;359.898864212564;367.700205878667;0.00202457064951662;0.00021130604612824;3.15379896935178;4.89149935703046;8.0710240525878;2550.07768699527;2251.00191696825;"2015-08";2015;"08";15.1202;37.9662;358.776080118294;2547.80946;2248.99971;0.0482084106090476;0.94847164116946
2015-08-11;50;14.959;37.975;2543.40858;2242.64844;0.03;0.244;0.33;NA;NA;NA;NA;0.0515425251771707;0.948187963164932;3;8;32;1;5;8.12159632618846;1.29440975254946e-05;350.915479478721;352.188410626183;350.833774946;352.106534409251;353.28930546505;360.963171094486;0.00201746514660223;0.00021223919587227;3.16634708065727;4.91266440663718;8.07468525354397;2545.08297669519;2244.12483791968;"2015-08";2015;"08";14.959;37.975;352.188410626183;2543.40858;2242.64844;0.0515425251771707;0.948187963164932
2015-08-18;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.11916804624011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.07761827970396;NA;NA;"2015-08";2015;"08";15.3053964222493;37.963;351.215126753061;2542.11599417012;2239.76427314368;0.0442514745415914;0.921023318024901
2015-08-25;50;15.539;37.951;2537.80746;2229.64584;0.022;0.283;0.22;NA;NA;NA;NA;0.036960423906012;0.89385867288487;3;8;34;1;5;8.12573785186272;1.25417727996379e-05;345.938868784841;347.184528871742;345.85713383813;347.102624410975;348.274312251659;355.783178378306;0.00200001680984743;0.00021708725735293;3.24366542414267;5.02627245770918;8.08777073247364;2541.08412110353;2232.5246217491;"2015-08";2015;"08";15.539;37.951;347.184528871742;2537.80746;2229.64584;0.036960423906012;0.89385867288487
2015-09-01;50;15.3889;37.959;2539.75785;2234.59683;0.017;0.229;0.2;NA;NA;NA;NA;0.0320959432269771;0.774193054808297;3;9;35;1;5;8.12284901061266;1.27113115181612e-05;349.059220300025;350.318517201622;348.977052943473;350.23617885359;351.41695935529;359.008184081686;0.00200671902590536;0.00021516649257646;3.21362383975474;4.98135919920165;8.0825745419737;2542.50107484391;2237.01044653442;"2015-09";2015;"09";15.3889;37.959;350.318517201622;2539.75785;2234.59683;0.0320959432269771;0.774193054808297
2015-09-08;50;15.4562;37.961;2540.20794;2238.04752;0.011;0.182;0.41;NA;NA;NA;NA;0.0359868457935384;1.0017959774958;3;9;36;1;5;8.11681283940711;1.29018210839962e-05;355.009556400399;356.28923505286;354.925845819252;356.20535053071;357.40692626045;365.120944999827;0.002011848101478;0.00021329759743799;3.18618315143104;4.93808144168029;8.07760148311314;2542.81767392851;2240.34682331867;"2015-09";2015;"09";15.4562;37.961;356.28923505286;2540.20794;2238.04752;0.0359868457935384;1.0017959774958
2015-09-15;50;15.5313;37.99;2544.25875;2241.9483;0.04;0.264;0.435;NA;NA;NA;NA;0.0632198189785708;1.06306557143966;3;9;37;1;5;8.11496838470715;1.2955059613698e-05;357.333978463981;358.620812186988;357.249545546686;358.536204128915;359.746415212982;367.503486274888;0.00201547151346136;0.00021352172692494;3.18947369307659;4.94227523627979;8.0769210496125;2544.9284680179;2242.53844169518;"2015-09";2015;"09";15.5313;37.99;358.620812186988;2544.25875;2241.9483;0.0632198189785708;1.06306557143966
2015-09-22;50;17.4822;37.975;2545.20894;2231.4462;0.015;0.252;0.41;NA;NA;NA;NA;0.050599322683965;1.07328947923872;3;9;38;1;5;8.1034716911498;1.26093351238537e-05;368.28298792111;369.57697440779;368.192046214762;369.48585230511;370.752597967132;378.550746589888;0.00199696030620238;0.00022187655867376;3.33160430062529;5.13925278530927;8.09550317314584;2546.88452192232;2232.91522317314;"2015-09";2015;"09";17.4822;37.975;369.57697440779;2545.20894;2231.4462;0.050599322683965;1.07328947923872
2015-09-29;50;21.6623;38.38;2570.96409;2229.4458;0.012;0.257;0.139;NA;NA;NA;NA;0.0409004162290706;1.17637387630279;3;9;39;1;5;8.07439650133995;1.2157719351325e-05;399.706401425816;401.039497304706;399.600352003423;400.93325764423;402.348599423623;410.378141692764;0.00197504321724411;0.00024224486340456;3.67536410736728;5.60697790759065;8.13048320031748;2545.509;2207.37207920792;"2015-09";2015;"09";21.6623;38.38;401.039497304706;2570.96409;2229.4458;0.0409004162290706;1.17637387630279
2015-10-06;50;19.6093;38.333;2566.41318;2237.34738;0.025;0.154;0.11;NA;NA;NA;NA;0.0330928923683588;1.24001014344968;4;10;40;1;5;8.08786072853457;1.24152961070962e-05;385.877118584335;387.197300819835;385.777839224459;387.097834223582;388.445847208213;396.399664468824;0.00199180603373341;0.00023312605015948;3.51368798031229;5.39026141292139;8.1125500139408;2544.11866642319;2217.91147157801;"2015-10";2015;"10";19.6093;38.333;387.197300819835;2566.41318;2237.34738;0.0330928923683588;1.24001014344968
2015-10-13;50;20.1906;38.325;2564.36277;2233.74666;0.036;0.237;0.12;NA;NA;NA;NA;0.0330981061127842;1.28401182243419;4;10;41;1;5;8.08175913607184;1.24062861972671e-05;391.81904904348;393.149898388949;391.717299835486;393.047959949062;394.422146395842;402.439637372488;0.00198700080107883;0.00023433957272389;3.53888412426413;5.42062766852807;8.11534074585278;2542.61670606654;2214.80425518591;"2015-10";2015;"10";20.1906;38.325;393.149898388949;2564.36277;2233.74666;0.0330981061127842;1.28401182243419
2015-10-20;50;20.0986;38.347;2567.61342;2238.39759;0.031;0.392;0.19;NA;NA;NA;NA;0.0515920152149444;1.04644181803897;4;10;42;1;5;8.08028623712804;1.25050145258523e-05;393.986489671468;395.326236976049;393.884315650776;395.223872513714;396.604810580489;404.67600042612;0.00199240857831145;0.00023348399716269;3.52429686558777;5.39954577185308;8.11245430323436;2544.37922027799;2218.14244712755;"2015-10";2015;"10";20.0986;38.347;395.326236976049;2567.61342;2238.39759;0.0515920152149444;1.04644181803897
2015-10-27;50;18.8409;38.295;2573.21454;2251.9503;0.108;0.335;0.08;NA;NA;NA;NA;0.0690941487508567;1.00916383457237;4;10;43;1;5;8.08694487197737;1.27759411602123e-05;388.567170976782;389.909381239292;388.468527014887;389.81054779058;391.160636521813;399.247968221661;0.00201116307373069;0.00022801128510908;3.42934901400539;5.27138721244731;8.09984600913911;2553.39215354485;2234.60272620446;"2015-10";2015;"10";18.8409;38.295;389.909381239292;2573.21454;2251.9503;0.0690941487508567;1.00916383457237
