"datetime";"temp_eol_c";"sal_eol_psu";"oxy_umol_kg";"Year";"Month";"Year.Month";"Year.Month.Day";"dMonth";"Hour";"NB_OBS_DAY"
2013-10-10;20.6161;38.0835;NA;"2013";"10";"2013-10";"2013-10-10";31;"09:00:00";1
2013-10-11;20.1761666666667;38.1199333333333;NA;"2013";"10";"2013-10";"2013-10-11";31;"09:00:00";1
2013-10-13;19.2991666666667;38.0912666666667;NA;"2013";"10";"2013-10";"2013-10-13";31;"09:00:00";1
2013-10-14;19.0302666666667;38.0891666666667;NA;"2013";"10";"2013-10";"2013-10-14";31;"09:00:00";1
2013-10-15;19.0219666666667;38.0945666666667;NA;"2013";"10";"2013-10";"2013-10-15";31;"09:00:00";1
2013-10-16;19.937125;38.106725;NA;"2013";"10";"2013-10";"2013-10-16";31;"09:00:00";1
2013-10-18;19.6853083333334;38.1012125;NA;"2013";"10";"2013-10";"2013-10-18";31;"09:00:00";1
2013-10-20;19.9087666666667;38.1085333333333;NA;"2013";"10";"2013-10";"2013-10-20";31;"09:00:00";1
2013-10-21;19.9369666666667;38.0924;NA;"2013";"10";"2013-10";"2013-10-21";31;"09:00:00";1
2013-10-25;19.8537166666666;38.0117333333333;NA;"2013";"10";"2013-10";"2013-10-25";31;"09:00:00";1
2013-10-28;19.6950333333333;38.0481666666667;NA;"2013";"10";"2013-10";"2013-10-28";31;"09:00:00";1
2013-10-30;19.626425;38.072525;NA;"2013";"10";"2013-10";"2013-10-30";31;"09:00:00";1
2013-10-31;19.6468333333333;38.0289333333333;NA;"2013";"10";"2013-10";"2013-10-31";31;"09:00:00";1
2013-11-06;18.88555;38.099075;NA;"2013";"11";"2013-11";"2013-11-06";30;"09:00:00";1
2013-11-07;19.7222333333333;38.0626666666667;NA;"2013";"11";"2013-11";"2013-11-07";30;"09:00:00";1
2013-11-08;19.74845;38.053975;NA;"2013";"11";"2013-11";"2013-11-08";30;"09:00:00";1
2013-11-12;18.558175;38.1594;NA;"2013";"11";"2013-11";"2013-11-12";30;"09:00:00";1
2013-11-13;18.6038;38.173625;NA;"2013";"11";"2013-11";"2013-11-13";30;"09:00:00";1
2013-11-14;18.3288;38.15795;NA;"2013";"11";"2013-11";"2013-11-14";30;"09:00:00";2
2013-11-14;18.423775;38.1681;NA;"2013";"11";"2013-11";"2013-11-14";30;"09:00:00";2
2013-11-15;18.10325;38.1712;NA;"2013";"11";"2013-11";"2013-11-15";30;"09:00:00";2
2013-11-15;18.11375;38.163275;NA;"2013";"11";"2013-11";"2013-11-15";30;"09:00:00";2
2013-11-18;18.07125;38.199175;NA;"2013";"11";"2013-11";"2013-11-18";30;"09:00:00";1
2013-11-19;17.592375;38.196475;NA;"2013";"11";"2013-11";"2013-11-19";30;"09:00:00";1
2013-11-20;17.41445;38.192225;NA;"2013";"11";"2013-11";"2013-11-20";30;"09:00:00";1
2013-11-21;17.3499625;38.1812125;NA;"2013";"11";"2013-11";"2013-11-21";30;"09:00:00";1
2013-11-22;17.25085;38.1751;NA;"2013";"11";"2013-11";"2013-11-22";30;"09:00:00";1
2013-11-28;17.02595;38.1856875;NA;"2013";"11";"2013-11";"2013-11-28";30;"09:00:00";1
2013-11-29;16.9261375;38.185825;NA;"2013";"11";"2013-11";"2013-11-29";30;"09:00:00";1
2013-12-03;16.5338875;38.1955875;NA;"2013";"12";"2013-12";"2013-12-03";31;"09:00:00";1
2013-12-04;16.3314;38.1986;NA;"2013";"12";"2013-12";"2013-12-04";31;"09:00:00";1
2013-12-05;16.128325;38.18865;NA;"2013";"12";"2013-12";"2013-12-05";31;"09:00:00";1
2013-12-13;16.0996;38.214075;NA;"2013";"12";"2013-12";"2013-12-13";31;"09:00:00";1
2013-12-18;15.737;38.171025;NA;"2013";"12";"2013-12";"2013-12-18";31;"09:00:00";1
2013-12-19;15.75025;38.183375;NA;"2013";"12";"2013-12";"2013-12-19";31;"09:00:00";1
2014-01-07;14.510925;37.5319;NA;"2014";"01";"2014-01";"2014-01-07";31;"09:00:00";1
2014-01-08;14.3574;37.4666;NA;"2014";"01";"2014-01";"2014-01-08";31;"09:00:00";1
2014-01-09;14.589425;37.7419375;NA;"2014";"01";"2014-01";"2014-01-09";31;"09:00:00";1
2014-01-10;14.628475;37.774675;NA;"2014";"01";"2014-01";"2014-01-10";31;"09:00:00";1
2014-01-13;14.629925;37.785325;NA;"2014";"01";"2014-01";"2014-01-13";31;"09:00:00";1
2014-01-14;14.500425;37.687925;NA;"2014";"01";"2014-01";"2014-01-14";31;"09:00:00";1
2014-01-15;14.6793875;37.8646875;NA;"2014";"01";"2014-01";"2014-01-15";31;"09:00:00";1
2014-01-16;14.6941875;37.856675;NA;"2014";"01";"2014-01";"2014-01-16";31;"09:00:00";1
2014-01-18;14.202375;37.276425;NA;"2014";"01";"2014-01";"2014-01-18";31;"09:00:00";1
2014-01-20;13.540675;35.36775;NA;"2014";"01";"2014-01";"2014-01-20";31;"09:00:00";1
2014-01-21;13.495975;35.7616;NA;"2014";"01";"2014-01";"2014-01-21";31;"09:00:00";1
2014-01-22;13.7657;36.491675;NA;"2014";"01";"2014-01";"2014-01-22";31;"09:00:00";1
2014-01-23;13.887175;36.78235;NA;"2014";"01";"2014-01";"2014-01-23";31;"09:00:00";1
2014-04-22;16.2803;37.5683;NA;"2014";"04";"2014-04";"2014-04-22";30;"09:00:00";1
2014-04-23;16.1331666666667;37.6045;NA;"2014";"04";"2014-04";"2014-04-23";30;"09:00:00";2
2014-04-23;16.7165333333333;37.6500333333333;NA;"2014";"04";"2014-04";"2014-04-23";30;"16:00:00";2
2014-04-24;15.8645666666667;37.7129;NA;"2014";"04";"2014-04";"2014-04-24";30;"09:00:00";2
2014-04-24;17.3381333333333;37.6908;NA;"2014";"04";"2014-04";"2014-04-24";30;"16:00:00";2
2014-04-25;16.2318;37.7263;NA;"2014";"04";"2014-04";"2014-04-25";30;"09:00:00";2
2014-04-25;16.3873333333333;37.7436333333333;NA;"2014";"04";"2014-04";"2014-04-25";30;"16:00:00";2
2014-04-26;16.4743666666667;37.6693333333333;258.681181631078;"2014";"04";"2014-04";"2014-04-26";30;"09:00:00";2
2014-04-26;17.1419;37.5162666666667;NA;"2014";"04";"2014-04";"2014-04-26";30;"16:00:00";2
2014-04-27;16.5546666666667;37.6733333333333;NA;"2014";"04";"2014-04";"2014-04-27";30;"09:00:00";2
2014-04-27;16.4443333333333;37.6197;NA;"2014";"04";"2014-04";"2014-04-27";30;"16:00:00";2
2014-04-28;16.1551333333333;37.6010333333333;NA;"2014";"04";"2014-04";"2014-04-28";30;"09:00:00";2
2014-04-28;16.5494333333333;37.6127666666667;NA;"2014";"04";"2014-04";"2014-04-28";30;"16:00:00";2
2014-04-29;16.4594666666667;37.6133;NA;"2014";"04";"2014-04";"2014-04-29";30;"09:00:00";2
2014-04-29;16.7363;37.6120333333333;NA;"2014";"04";"2014-04";"2014-04-29";30;"16:00:00";2
2014-04-30;16.6295333333333;37.5276333333333;NA;"2014";"04";"2014-04";"2014-04-30";30;"09:00:00";2
2014-04-30;16.8360666666667;37.4823333333333;NA;"2014";"04";"2014-04";"2014-04-30";30;"16:00:00";2
2014-05-01;16.5433;37.5428333333333;NA;"2014";"05";"2014-05";"2014-05-01";31;"09:00:00";2
2014-05-01;17.1343;37.5633666666667;NA;"2014";"05";"2014-05";"2014-05-01";31;"16:00:00";2
2014-05-02;16.695;37.6011;NA;"2014";"05";"2014-05";"2014-05-02";31;"09:00:00";2
2014-05-02;16.5401666666667;37.5903666666667;NA;"2014";"05";"2014-05";"2014-05-02";31;"16:00:00";2
2014-05-03;16.3798333333333;37.7648333333333;NA;"2014";"05";"2014-05";"2014-05-03";31;"09:00:00";2
2014-05-03;16.9109333333333;37.7661;NA;"2014";"05";"2014-05";"2014-05-03";31;"16:00:00";2
2014-05-04;16.6334333333333;37.738;NA;"2014";"05";"2014-05";"2014-05-04";31;"09:00:00";2
2014-05-04;17.2548666666667;37.7625333333333;NA;"2014";"05";"2014-05";"2014-05-04";31;"16:00:00";2
2014-05-05;16.8328;37.7535;248.181996911645;"2014";"05";"2014-05";"2014-05-05";31;"09:00:00";2
2014-05-05;17.6816333333333;37.7296666666667;NA;"2014";"05";"2014-05";"2014-05-05";31;"16:00:00";2
2014-05-06;17.4297666666667;37.7026892748744;NA;"2014";"05";"2014-05";"2014-05-06";31;"09:00:00";2
2014-05-06;17.9853666666667;37.70596601162;NA;"2014";"05";"2014-05";"2014-05-06";31;"16:00:00";2
2014-05-07;17.5172666666667;37.7120857056213;NA;"2014";"05";"2014-05";"2014-05-07";31;"09:00:00";2
2014-05-07;17.179;37.5498291090335;NA;"2014";"05";"2014-05";"2014-05-07";31;"16:00:00";2
2014-05-08;16.9769333333333;37.6917488030348;NA;"2014";"05";"2014-05";"2014-05-08";31;"09:00:00";2
2014-05-08;17.0834666666667;37.7184588731138;NA;"2014";"05";"2014-05";"2014-05-08";31;"16:00:00";2
2014-05-09;16.8699666666667;37.731578567115;NA;"2014";"05";"2014-05";"2014-05-09";31;"09:00:00";2
2014-05-09;17.4674666666667;37.7472219705273;NA;"2014";"05";"2014-05";"2014-05-09";31;"16:00:00";2
2014-05-10;17.5497666666667;37.5976083311952;NA;"2014";"05";"2014-05";"2014-05-10";31;"09:00:00";2
2014-05-10;17.6994666666667;37.5957517346075;NA;"2014";"05";"2014-05";"2014-05-10";31;"16:00:00";2
2014-05-11;17.9071666666667;37.3865714286088;NA;"2014";"05";"2014-05";"2014-05-11";31;"09:00:00";2
2014-05-11;17.8457;37.5924481653544;NA;"2014";"05";"2014-05";"2014-05-11";31;"16:00:00";2
2014-05-12;16.5580333333333;37.7619345260224;NA;"2014";"05";"2014-05";"2014-05-12";31;"09:00:00";2
2014-05-12;17.5037333333333;37.7479445961013;NA;"2014";"05";"2014-05";"2014-05-12";31;"16:00:00";2
2014-05-13;16.8828666666667;37.7642976234359;NA;"2014";"05";"2014-05";"2014-05-13";31;"09:00:00";2
2014-05-13;16.9895;37.7428076935149;NA;"2014";"05";"2014-05";"2014-05-13";31;"16:00:00";2
2014-05-14;16.9775333333333;37.6643273875161;NA;"2014";"05";"2014-05";"2014-05-14";31;"09:00:00";2
2014-05-14;18.0916666666667;37.6612374575951;NA;"2014";"05";"2014-05";"2014-05-14";31;"16:00:00";2
2014-05-15;17.3164;37.6318571515964;NA;"2014";"05";"2014-05";"2014-05-15";31;"09:00:00";2
2014-05-15;17.7248666666667;37.6427005550086;NA;"2014";"05";"2014-05";"2014-05-15";31;"16:00:00";2
2014-05-16;17.2997333333333;37.6823535823432;NA;"2014";"05";"2014-05";"2014-05-16";31;"09:00:00";2
2014-05-16;17.9766;37.6810636524222;NA;"2014";"05";"2014-05";"2014-05-16";31;"16:00:00";2
2014-05-17;17.4499666666667;37.3989500130901;NA;"2014";"05";"2014-05";"2014-05-17";31;"09:00:00";2
2014-05-17;18.1908;37.5202267498358;NA;"2014";"05";"2014-05";"2014-05-17";31;"16:00:00";2
2014-05-18;17.8661666666667;37.5661797771704;NA;"2014";"05";"2014-05";"2014-05-18";31;"09:00:00";2
2014-05-18;18.2172;37.6320231805826;NA;"2014";"05";"2014-05";"2014-05-18";31;"16:00:00";2
2014-05-19;17.7821666666667;37.6850762079172;NA;"2014";"05";"2014-05";"2014-05-19";31;"09:00:00";2
2014-05-19;17.7868;37.6872529446629;NA;"2014";"05";"2014-05";"2014-05-19";31;"16:00:00";2
2014-05-20;17.7276666666667;37.7250393053308;NA;"2014";"05";"2014-05";"2014-05-20";31;"09:00:00";2
2014-05-20;18.0918666666667;37.7373160420764;NA;"2014";"05";"2014-05";"2014-05-20";31;"16:00:00";2
2014-05-21;17.8169;37.759369069411;NA;"2014";"05";"2014-05";"2014-05-21";31;"09:00:00";2
2014-05-21;17.9222;37.7766124728233;NA;"2014";"05";"2014-05";"2014-05-21";31;"16:00:00";2
2014-05-22;17.5421666666667;37.7858655001579;NA;"2014";"05";"2014-05";"2014-05-22";31;"09:00:00";2
2014-05-22;17.7309;37.6868422369035;NA;"2014";"05";"2014-05";"2014-05-22";31;"16:00:00";2
2014-05-23;17.8699333333333;37.7457285975715;NA;"2014";"05";"2014-05";"2014-05-23";31;"09:00:00";2
2014-05-23;18.4545;37.7185720009837;NA;"2014";"05";"2014-05";"2014-05-23";31;"16:00:00";2
2014-05-24;18.2371666666667;37.7372583616517;229.366640021505;"2014";"05";"2014-05";"2014-05-24";31;"09:00:00";2
2014-05-24;18.849;37.695101765064;NA;"2014";"05";"2014-05";"2014-05-24";31;"16:00:00";2
2014-05-25;18.4083333333333;37.7341547923986;NA;"2014";"05";"2014-05";"2014-05-25";31;"09:00:00";2
2014-05-25;18.7613;37.7329648624775;NA;"2014";"05";"2014-05";"2014-05-25";31;"16:00:00";2
2014-05-26;17.99215;37.767612408616;NA;"2014";"05";"2014-05";"2014-05-26";31;"09:00:00";2
2014-05-26;19.2247666666667;37.7467946265577;NA;"2014";"05";"2014-05";"2014-05-26";31;"16:00:00";2
2014-05-27;18.1206;37.7843476538923;NA;"2014";"05";"2014-05";"2014-05-27";31;"09:00:00";2
2014-05-27;18.7959666666667;37.824124390638;NA;"2014";"05";"2014-05";"2014-05-27";31;"16:00:00";2
2014-05-28;17.8763;37.8132774179726;NA;"2014";"05";"2014-05";"2014-05-28";31;"09:00:00";2
2014-05-28;18.9426666666667;37.8134208213849;NA;"2014";"05";"2014-05";"2014-05-28";31;"16:00:00";2
2014-05-29;18.6485666666667;37.8067405153861;NA;"2014";"05";"2014-05";"2014-05-29";31;"09:00:00";2
2014-05-29;18.7971666666667;37.8132505854651;NA;"2014";"05";"2014-05";"2014-05-29";31;"16:00:00";2
2014-05-30;18.7894666666667;37.8255702794663;NA;"2014";"05";"2014-05";"2014-05-30";31;"09:00:00";2
2014-05-30;19.3627333333333;37.7016136828786;NA;"2014";"05";"2014-05";"2014-05-30";31;"16:00:00";2
2014-05-31;19.2474666666667;37.6443000435466;NA;"2014";"05";"2014-05";"2014-05-31";31;"09:00:00";2
2014-05-31;19.3652;37.6099101136255;NA;"2014";"05";"2014-05";"2014-05-31";31;"16:00:00";2
2014-06-01;19.0685333333333;37.6656298076268;NA;"2014";"06";"2014-06";"2014-06-01";30;"09:00:00";2
2014-06-01;19.4179333333333;37.7102065443724;NA;"2014";"06";"2014-06";"2014-06-01";30;"16:00:00";2
2014-06-02;19.2801333333333;37.7401262383737;NA;"2014";"06";"2014-06";"2014-06-02";30;"09:00:00";2
2014-06-02;19.8642;37.772269641786;NA;"2014";"06";"2014-06";"2014-06-02";30;"16:00:00";2
2014-06-03;19.5442333333333;37.7531893357872;NA;"2014";"06";"2014-06";"2014-06-03";30;"09:00:00";2
2014-06-03;20.5456;37.6879327391995;NA;"2014";"06";"2014-06";"2014-06-03";30;"16:00:00";2
2014-06-04;19.3519;37.7962524332008;NA;"2014";"06";"2014-06";"2014-06-04";30;"09:00:00";2
2014-06-04;19.7849333333333;37.8585291699464;NA;"2014";"06";"2014-06";"2014-06-04";30;"16:00:00";2
2014-06-05;18.9799333333333;37.8546488639477;NA;"2014";"06";"2014-06";"2014-06-05";30;"09:00:00";2
2014-06-05;19.6912666666667;37.84689226736;NA;"2014";"06";"2014-06";"2014-06-05";30;"16:00:00";2
2014-06-06;19.5447666666667;37.6767786280279;NA;"2014";"06";"2014-06";"2014-06-06";30;"09:00:00";2
2014-06-06;19.7648333333333;37.7297220314402;NA;"2014";"06";"2014-06";"2014-06-06";30;"16:00:00";2
2014-06-07;19.6983;37.7278083921081;NA;"2014";"06";"2014-06";"2014-06-07";30;"09:00:00";2
2014-06-07;20.3627;37.7634517955204;NA;"2014";"06";"2014-06";"2014-06-07";30;"16:00:00";2
2014-06-08;20.4718666666667;37.7828381561883;NA;"2014";"06";"2014-06";"2014-06-08";30;"09:00:00";2
2014-06-08;21.0435666666667;37.6800482262673;NA;"2014";"06";"2014-06";"2014-06-08";30;"16:00:00";2
2014-06-09;21.3365;37.6935345869352;NA;"2014";"06";"2014-06";"2014-06-09";30;"09:00:00";2
2014-06-09;21.7909333333333;37.7600446570142;NA;"2014";"06";"2014-06";"2014-06-09";30;"16:00:00";2
2014-06-10;21.1975;37.7739310176821;NA;"2014";"06";"2014-06";"2014-06-10";30;"09:00:00";2
2014-06-10;22.4804333333333;37.6523077544277;NA;"2014";"06";"2014-06";"2014-06-10";30;"16:00:00";2
2014-06-11;21.3284;37.7455607817623;NA;"2014";"06";"2014-06";"2014-06-11";30;"09:00:00";2
2014-06-11;24.0510333333333;37.684737518508;NA;"2014";"06";"2014-06";"2014-06-11";30;"16:00:00";2
2014-06-12;21.8544;37.7172238791759;NA;"2014";"06";"2014-06";"2014-06-12";30;"09:00:00";2
2014-06-12;23.7046333333333;37.6237339492548;NA;"2014";"06";"2014-06";"2014-06-12";30;"16:00:00";2
2014-06-13;21.6240333333333;37.7736203099228;NA;"2014";"06";"2014-06";"2014-06-13";30;"09:00:00";2
2014-06-13;22.6568;37.7421970466684;NA;"2014";"06";"2014-06";"2014-06-13";30;"16:00:00";2
2014-06-14;21.9752666666667;37.7970834073363;NA;"2014";"06";"2014-06";"2014-06-14";30;"09:00:00";2
2014-06-14;22.9356;37.8923268107486;NA;"2014";"06";"2014-06";"2014-06-14";30;"16:00:00";2
2014-06-15;22.1673333333333;37.8586798380832;NA;"2014";"06";"2014-06";"2014-06-15";30;"09:00:00";2
2014-06-15;22.3295333333333;37.8974232414955;NA;"2014";"06";"2014-06";"2014-06-15";30;"16:00:00";2
2014-06-16;21.9313;37.8876096021634;NA;"2014";"06";"2014-06";"2014-06-16";30;"09:00:00";2
2014-06-16;22.074;37.7699530055757;NA;"2014";"06";"2014-06";"2014-06-16";30;"16:00:00";2
2014-06-17;21.5153;37.857672699577;NA;"2014";"06";"2014-06";"2014-06-17";30;"09:00:00";2
2014-06-17;22.2848666666667;37.7917161029893;NA;"2014";"06";"2014-06";"2014-06-17";30;"16:00:00";2
2014-06-18;21.3064;37.8865691303239;NA;"2014";"06";"2014-06";"2014-06-18";30;"09:00:00";2
2014-06-18;21.7330666666667;37.8831792004028;NA;"2014";"06";"2014-06";"2014-06-18";30;"16:00:00";2
2014-06-19;21.4054;37.9435322277374;NA;"2014";"06";"2014-06";"2014-06-19";30;"09:00:00";2
2014-06-19;22.1091333333333;37.9311756311497;NA;"2014";"06";"2014-06";"2014-06-19";30;"16:00:00";2
2014-06-20;21.7620666666667;37.955295325151;NA;"2014";"06";"2014-06";"2014-06-20";30;"09:00:00";2
2014-06-20;21.8533333333333;37.9833720618966;NA;"2014";"06";"2014-06";"2014-06-20";30;"16:00:00";2
2014-06-21;21.7145333333333;37.9892917558979;NA;"2014";"06";"2014-06";"2014-06-21";30;"09:00:00";2
2014-06-21;22.3877;37.9875018259768;NA;"2014";"06";"2014-06";"2014-06-21";30;"16:00:00";2
2014-06-22;22.3306;37.9219215199781;NA;"2014";"06";"2014-06";"2014-06-22";30;"09:00:00";2
2014-06-22;23.0270333333333;37.8414649233904;NA;"2014";"06";"2014-06";"2014-06-22";30;"16:00:00";2
2014-06-23;23.0429666666667;37.6744846173917;NA;"2014";"06";"2014-06";"2014-06-23";30;"09:00:00";2
2014-06-23;23.3704333333333;37.7329280208039;NA;"2014";"06";"2014-06";"2014-06-23";30;"16:00:00";2
2014-06-24;23.1188333333333;37.7698477148052;NA;"2014";"06";"2014-06";"2014-06-24";30;"09:00:00";2
2014-06-24;23.5302333333333;37.8150911182175;NA;"2014";"06";"2014-06";"2014-06-24";30;"16:00:00";2
2014-06-25;22.7004;37.8258441455521;NA;"2014";"06";"2014-06";"2014-06-25";30;"09:00:00";2
2014-06-25;22.6311333333333;37.8486208822977;NA;"2014";"06";"2014-06";"2014-06-25";30;"16:00:00";2
2014-06-26;22.5354666666667;37.860440576299;NA;"2014";"06";"2014-06";"2014-06-26";30;"09:00:00";2
2014-06-26;22.7809;37.8919839797113;NA;"2014";"06";"2014-06";"2014-06-26";30;"16:00:00";2
2014-06-27;22.6611333333333;37.8883703403792;NA;"2014";"06";"2014-06";"2014-06-27";30;"09:00:00";2
2014-06-27;23.6265333333333;37.8492804104582;NA;"2014";"06";"2014-06";"2014-06-27";30;"16:00:00";2
2014-06-28;23.1249666666667;37.8278001044594;NA;"2014";"06";"2014-06";"2014-06-28";30;"09:00:00";2
2014-06-28;23.8940666666667;37.880476841205;NA;"2014";"06";"2014-06";"2014-06-28";30;"16:00:00";2
2014-06-29;23.2713;37.876463201873;NA;"2014";"06";"2014-06";"2014-06-29";30;"09:00:00";2
2014-06-29;23.4291666666667;37.8685399386186;NA;"2014";"06";"2014-06";"2014-06-29";30;"16:00:00";2
2014-06-30;22.7543666666667;37.9137929659532;NA;"2014";"06";"2014-06";"2014-06-30";30;"09:00:00";2
2014-06-30;23.3075;37.9175697026988;NA;"2014";"06";"2014-06";"2014-06-30";30;"16:00:00";2
2014-07-01;22.9562;37.9181893967001;NA;"2014";"07";"2014-07";"2014-07-01";31;"09:00:00";2
2014-07-01;23.1574666666667;37.9350328001124;NA;"2014";"07";"2014-07";"2014-07-01";31;"16:00:00";2
2014-07-02;23.0454;37.9314191607803;NA;"2014";"07";"2014-07";"2014-07-02";31;"09:00:00";2
2014-07-02;23.0992666666667;37.9353292308593;NA;"2014";"07";"2014-07";"2014-07-02";31;"16:00:00";2
2014-07-03;23.0359333333333;37.9350822581939;NA;"2014";"07";"2014-07";"2014-07-03";31;"09:00:00";2
2014-07-03;23.6466333333333;37.9446256616062;NA;"2014";"07";"2014-07";"2014-07-03";31;"16:00:00";2
2014-07-04;22.7770666666667;37.9383453556074;NA;"2014";"07";"2014-07";"2014-07-04";31;"09:00:00";2
2014-07-04;22.7683666666667;37.935622092353;NA;"2014";"07";"2014-07";"2014-07-04";31;"16:00:00";2
2014-07-05;22.6898;37.932408453021;NA;"2014";"07";"2014-07";"2014-07-05";31;"09:00:00";2
2014-07-05;23.2013;37.9316851897666;NA;"2014";"07";"2014-07";"2014-07-05";31;"16:00:00";2
2014-07-06;23.1303;37.9282048837679;NA;"2014";"07";"2014-07";"2014-07-06";31;"09:00:00";2
2014-07-06;23.4711333333333;37.9330149538468;NA;"2014";"07";"2014-07";"2014-07-06";31;"16:00:00";2
2014-07-07;23.4648666666667;37.9284346478481;NA;"2014";"07";"2014-07";"2014-07-07";31;"09:00:00";2
2014-07-07;23.5563666666667;37.9328780512604;NA;"2014";"07";"2014-07";"2014-07-07";31;"16:00:00";2
2014-07-08;23.1496;37.8805644119283;NA;"2014";"07";"2014-07";"2014-07-08";31;"09:00:00";2
2014-07-08;23.4317;37.9073744820073;NA;"2014";"07";"2014-07";"2014-07-08";31;"16:00:00";2
2014-07-09;22.8314666666667;37.9163275093419;NA;"2014";"07";"2014-07";"2014-07-09";31;"09:00:00";2
2014-07-09;23.4500333333333;37.9152042460875;NA;"2014";"07";"2014-07";"2014-07-09";31;"16:00:00";2
2014-07-10;23.0551;37.9026906067554;NA;"2014";"07";"2014-07";"2014-07-10";31;"09:00:00";2
2014-07-10;23.3609;37.9169340101677;NA;"2014";"07";"2014-07";"2014-07-10";31;"16:00:00";2
2014-07-11;23.0938333333333;37.9287203708356;NA;"2014";"07";"2014-07";"2014-07-11";31;"09:00:00";2
2014-07-11;23.2801;37.9229304409146;NA;"2014";"07";"2014-07";"2014-07-11";31;"16:00:00";2
2014-07-12;22.9174;37.9127168015825;NA;"2014";"07";"2014-07";"2014-07-12";31;"09:00:00";2
2014-07-12;23.1108333333333;37.9439602049948;NA;"2014";"07";"2014-07";"2014-07-12";31;"16:00:00";2
2014-07-13;22.8823;37.9107132323294;NA;"2014";"07";"2014-07";"2014-07-13";31;"09:00:00";2
2014-07-13;23.3542333333333;37.960889969075;NA;"2014";"07";"2014-07";"2014-07-13";31;"16:00:00";2
2014-07-14;23.1847;37.9304429964096;NA;"2014";"07";"2014-07";"2014-07-14";31;"09:00:00";2
2014-07-14;23.6999666666667;37.9324197331553;NA;"2014";"07";"2014-07";"2014-07-14";31;"16:00:00";2
2014-07-15;23.4462666666667;37.9280727604899;NA;"2014";"07";"2014-07";"2014-07-15";31;"09:00:00";2
2014-07-15;23.9260666666667;37.9190494972355;NA;"2014";"07";"2014-07";"2014-07-15";31;"16:00:00";2
2014-07-16;23.7278333333333;37.9355358579034;NA;"2014";"07";"2014-07";"2014-07-16";31;"09:00:00";2
2014-07-16;24.2299666666667;37.8897792613157;NA;"2014";"07";"2014-07";"2014-07-16";31;"16:00:00";2
2014-07-17;23.6742666666667;37.9100322886503;NA;"2014";"07";"2014-07";"2014-07-17";31;"09:00:00";2
2014-07-17;24.1644;37.9300090253959;NA;"2014";"07";"2014-07";"2014-07-17";31;"16:00:00";2
2014-07-18;23.7700666666667;37.9374620527305;NA;"2014";"07";"2014-07";"2014-07-18";31;"09:00:00";2
2014-07-18;24.7887666666667;37.9322054561428;NA;"2014";"07";"2014-07";"2014-07-18";31;"16:00:00";2
2014-07-19;24.7650666666667;37.9395251501441;NA;"2014";"07";"2014-07";"2014-07-19";31;"09:00:00";2
2014-07-19;24.8739666666667;37.881435220223;NA;"2014";"07";"2014-07";"2014-07-19";31;"16:00:00";2
2014-07-20;24.7452333333333;37.9238549142243;NA;"2014";"07";"2014-07";"2014-07-20";31;"09:00:00";2
2014-07-20;24.7727333333333;37.9335316509699;NA;"2014";"07";"2014-07";"2014-07-20";31;"16:00:00";2
2014-07-21;23.8768;37.9527180116379;NA;"2014";"07";"2014-07";"2014-07-21";31;"09:00:00";2
2014-07-21;24.2775666666667;37.9079280817168;NA;"2014";"07";"2014-07";"2014-07-21";31;"16:00:00";2
2014-07-22;23.8037666666667;37.9385811090514;NA;"2014";"07";"2014-07";"2014-07-22";31;"09:00:00";2
2014-07-22;24.1798666666667;37.9496911791304;NA;"2014";"07";"2014-07";"2014-07-22";31;"16:00:00";2
2014-07-23;23.964;37.932644206465;NA;"2014";"07";"2014-07";"2014-07-23";31;"09:00:00";2
2014-07-23;24.3341;37.9524876098772;NA;"2014";"07";"2014-07";"2014-07-23";31;"16:00:00";2
2014-07-24;24.1329;37.9614739705452;NA;"2014";"07";"2014-07";"2014-07-24";31;"09:00:00";2
2014-07-24;24.3388;37.9701507072908;NA;"2014";"07";"2014-07";"2014-07-24";31;"16:00:00";2
2014-07-25;24.2476666666667;37.9843704012921;NA;"2014";"07";"2014-07";"2014-07-25";31;"09:00:00";2
2014-07-25;24.3878333333333;37.9968138047044;NA;"2014";"07";"2014-07";"2014-07-25";31;"16:00:00";2
2014-07-26;24.2492333333333;38.027366832039;NA;"2014";"07";"2014-07";"2014-07-26";31;"09:00:00";2
2014-07-26;24.5598;38.0471435687846;NA;"2014";"07";"2014-07";"2014-07-26";31;"16:00:00";2
2014-07-27;24.4264;38.0000965961192;NA;"2014";"07";"2014-07";"2014-07-27";31;"09:00:00";2
2014-07-27;24.8832333333333;38.0101399995315;NA;"2014";"07";"2014-07";"2014-07-27";31;"16:00:00";2
2014-07-28;24.1662666666667;38.0225596935327;NA;"2014";"07";"2014-07";"2014-07-28";31;"09:00:00";2
2014-07-28;24.5920333333333;38.014203096945;NA;"2014";"07";"2014-07";"2014-07-28";31;"16:00:00";2
2014-07-29;24.4126;38.008589457613;NA;"2014";"07";"2014-07";"2014-07-29";31;"09:00:00";2
2014-07-29;24.4572666666667;38.0322328610252;NA;"2014";"07";"2014-07";"2014-07-29";31;"16:00:00";2
2014-07-30;23.7006333333333;38.0548192216932;NA;"2014";"07";"2014-07";"2014-07-30";31;"09:00:00";2
2014-07-30;24.0708666666667;38.0062292917721;NA;"2014";"07";"2014-07";"2014-07-30";31;"16:00:00";2
2014-07-31;23.6558333333333;38.0281489857734;NA;"2014";"07";"2014-07";"2014-07-31";31;"09:00:00";2
